delta 1.0
u 0 0.0 0.0
u 61 1.131032961553826 -1.5707963267948966
x 61 16.465376092083844 -39.43430414080671 2.6305192782838063
u 62 1.059991325836495 -0.004375994099016621
x 62 15.722407797918942 -39.00556626064886 2.605902731965606
u 63 1.0548163490114368 -0.016903936213276974
x 63 14.859744401234986 -38.342110473966855 2.366082786963384
u 64 0.9974693475850118 -0.012564044864000179
x 64 13.859440226590914 -37.34043724419249 2.3449384907550836
u 65 0.98038147559878 0.007581930049926811
x 65 13.447578169802235 -36.954038097761234 2.431224801895606
u 66 0.9926210401167992 -0.002814556009413039
x 66 12.785309835153479 -36.34566171105173 2.3659395165821415
u 67 1.0742828194505767 0.006591387032460141
x 67 11.941791719876488 -35.57933468922255 2.442274851386342
u 68 0.9823732179378423 -0.011723820459046094
x 68 11.346633301430797 -35.12934610268806 2.5461459370761244
u 69 1.016761338984337 0.01752141117947766
x 69 10.629835360119184 -34.521490967937964 2.3303587305544804
u 70 1.0327580624211774 -0.0031404746075676493
x 70 9.845959182148551 -33.73112032431661 2.3737794104849357
u 71 0.9942262559357944 -5.428666161388861e-05
x 71 9.24642958388575 -33.24046225395543 2.5376794290063973
u 72 0.9742473287289856 -0.0030071253971842523
x 72 8.690054336792345 -32.78045346065751 2.3637704478602757
u 73 1.0943410559339692 -0.008582697359030923
x 73 7.998316864888159 -32.14636130819526 2.435521156176806
u 74 0.996766819808646 0.0063698118354253664
x 74 7.5296925258151 -31.859800826150426 2.75000940672383
u 75 1.0087967235844542 0.005712961419881375
x 75 6.6458260453209785 -31.49240874756461 2.7453017942983067
u 76 1.0870818789371675 -0.027075597281667193
x 76 5.712538271257742 -31.017589464770847 2.5966218117203343
u 77 0.9956386833320195 0.019180925002922948
x 77 4.599158405778385 -30.407906069752343 2.6845707539593917
u 78 0.9932580118146844 0.005430485247173949
x 78 3.5818053096333244 -29.94434595032181 2.7435243283998263
u 79 1.0251220231832139 -0.004357669380027532
x 79 2.6207570769657242 -29.560026231030463 2.7788268680935975
u 80 1.0368621358879848 0.008421126829407408
x 80 1.5170690869561043 -29.31055407501874 3.059759664832761
u 81 0.9941374790427862 -0.011941692535664569
x 81 0.7403254744597202 -29.173609693762476 2.8744009329471707
u 82 0.9672253310661963 0.00849104348898474
x 82 -0.1909766018599065 -28.952541280876435 2.9426602467212417
u 83 1.0194239189407814 -0.009058945954001543
x 83 -1.140657630502805 -28.724809097764226 2.8698159747722443
u 84 1.0115740701409528 -0.0061978186357754175
x 84 -2.02410716418187 -28.480910801716394 2.8746386940269204
u 85 0.9798596083417938 -0.0068909176783777115
x 85 -2.8257218162338287 -28.303954760129635 2.974016411574964
u 86 1.0321258928020445 0.007867201938944749
x 86 -3.639810847274128 -28.133241101871562 2.8957611092096913
u 87 0.9778029103872454 -0.01060378060458032
x 87 -4.748227141186419 -27.910525338605396 2.9908420279243924
u 88 1.0156275042785001 0.0012874806272300996
x 88 -5.884366804489051 -27.790333008155535 3.0815471210441325
u 89 0.9405378485317705 -0.00644785977562354
x 89 -6.881056914833604 -27.710776649570256 3.0423348258804914
u 90 0.982880427717415 0.00715013525715729
x 90 -8.095176495111794 -27.481042960407976 2.866835658577573
u 91 0.9721666888832218 0.011535036075310165
x 91 -9.155333996481595 -27.247692206320618 2.983040123953259
u 92 0.9678245651000341 -0.005734473202324976
x 92 -10.029292451324743 -27.184259080669076 -3.127948812107978
u 93 1.0094180380641944 0.0016373829088041252
x 93 -10.94393396976253 -27.130000672523334 3.0094435964888344
u 94 0.9901648225494241 -0.012482205905360875
x 94 -11.75659390141619 -26.934645314706295 2.8019142099100156
u 95 1.1430770134220423 -1.5707963267948966
x 95 -12.227696341652708 -26.17301027326694 1.4475606348553285
u 96 1.0044793489149402 0.014011384125539662
x 96 -12.125148951686716 -25.30128590047063 1.4598335807553777
u 97 0.9662895318334972 0.0015504212666371889
x 97 -11.923760538609418 -24.2337234802344 1.3088548426705566
u 98 1.0247533493932997 0.019519817480533407
x 98 -11.826693179918298 -23.083658567141832 1.6643336679504541
u 99 0.9984634167431216 -0.0016420401625500832
x 99 -11.998573731591264 -22.103187297890525 1.8243402536040767
u 100 0.9679429060431515 -0.014850584751162759
x 100 -12.312297274410744 -21.15564678139183 1.9567172711648109
u 101 1.0111846106963511 -0.00992636659913248
x 101 -12.564121270852244 -20.12602496895256 1.6646157556031316
u 102 1.004682905522409 0.0042131324196863175
x 102 -12.68162915233447 -19.21730047214949 1.7341712726352245
u 103 1.0413984306308894 0.0013559655660805917
x 103 -12.8393656231366 -18.34599065197871 1.765609481453689
u 104 0.9674616418987583 -0.0009767090449677798
x 104 -13.049091155642731 -17.13757515764946 1.7196680584085637
u 105 0.9821250946203536 -0.006783432931347209
x 105 -13.237057591015745 -16.079338983221202 1.7735025778891993
u 106 1.01204544035117 -0.003299329800705936
x 106 -13.392527354360599 -15.084071113700015 1.678003444073159
u 107 1.0029992061626922 0.0005312106641653881
x 107 -13.500583695504815 -14.259226926400903 1.7241099051603355
u 108 1.0191654537311772 -0.004217647541278029
x 108 -13.60464467777065 -13.02370041142979 1.5855341249221357
u 109 0.9887136796647175 -0.007405807811162193
x 109 -13.595101722802047 -12.099986910034001 1.5353971104557225
u 110 0.9741528978314892 -0.004118949164837809
x 110 -13.546866456263656 -11.374563113142342 1.4734059437601426
u 111 1.0110793729718448 0.0058897778715215005
x 111 -13.461898635879228 -10.133557901527873 1.5314662137378656
u 112 0.9336702261502267 0.004909946438285864
x 112 -13.42134843934593 -9.182308232824221 1.5249213410503195
u 113 1.0655630280828963 0.011446302216618917
x 113 -13.384138749836493 -7.908038789704692 1.55828629978235
u 114 1.0868194164076623 -1.5707963267948966
x 114 -12.627959998064735 -7.39041438217482 -0.3577554729559096
u 115 1.0440901040948158 0.0020478613872260978
x 115 -11.750983731631495 -7.7178667838817265 -0.35695782520233355
u 116 1.0194118270680184 0.0015806267089504024
x 116 -11.037702782563576 -7.978712049931404 -0.3442231187503415
u 117 1.066934549021854 0.008802973251528814
x 117 -10.06495194313674 -8.173465940443412 -0.05097073357405524
u 118 1.0154750755055861 -0.01028758928885037
x 118 -8.753189664692679 -8.336618236993226 -0.196511189198175
u 119 0.9442974834469111 -0.006113108100051805
x 119 -7.809321798602864 -8.619894370481417 -0.3866274541023098
u 120 0.9794336332914856 0.006428471234481054
x 120 -7.193358460556374 -8.871832983683925 -0.3898809506823877
u 121 0.9595024128020215 0.0017950455989700074
x 121 -6.187999107562316 -9.266903522789013 -0.3589722874309391
u 122 0.9572460106066024 0.00574867193338025
x 122 -5.459328946175061 -9.496271532126086 -0.25094210195745914
u 123 1.0438042691418754 -0.01489443221867152
x 123 -4.399292904017583 -9.676409436203295 -0.08571310804912713
u 124 0.9837592647327326 -0.008920485236228563
x 124 -3.611924587707797 -9.696790871101538 0.03395363527240036
u 125 0.9636655475910364 -0.007873690024150153
x 125 -2.6266667903137186 -9.688552016916752 -0.017229764261065483
u 126 1.0034590408135369 0.003737270858261431
x 126 -1.7344862920922022 -9.641300204401132 0.12305522561399407
u 127 1.0164538055819017 -0.015804492173102203
x 127 -0.8405120984178152 -9.4549778569248 0.28790220052452176
u 128 0.984349752446003 0.004321798939880913
x 128 0.05530876936662754 -9.171680629896299 0.32468053691229404
u 129 0.9796909874748712 -0.022329876519921223
x 129 0.9646109080488617 -8.776266483875203 0.4956951001123575
u 130 1.007250663691118 0.007680273683044004
x 130 2.095126481857054 -8.23924219649588 0.3912439944587387
u 131 0.9234423005509851 0.001950514844134246
x 131 3.0630183716036674 -7.975967807146878 0.13992100611793967
u 132 1.0300054739127695 0.003176708832021768
x 132 3.917361239500731 -7.705829476734958 0.47257285312725905
u 133 0.9656537676245041 0.010309907881835396
x 133 5.206000908533999 -7.2291131782165525 0.23607725451391293
u 134 1.0176459553679955 -0.0010802522524845284
x 134 6.330321638438292 -6.955996551989283 0.24052531968774193
u 135 1.0646628634057835 -0.004941575820701667
x 135 7.483474688709256 -6.661509742184987 0.2595373571595707
u 136 0.9396642022388163 -0.006375803658369791
x 136 8.427266497081805 -6.3678035419974535 0.34385932238623074
u 137 1.0098090263833306 -0.011230195093881758
x 137 9.49019562810826 -5.927470167239068 0.4416251044528319
u 138 1.0190272070260515 0.0079464873436077
x 138 10.268765698648874 -5.535585706372063 0.491004924467187
u 139 1.0359986548471312 0.00453410177342682
x 139 11.15948503255905 -5.045288526659557 0.5153735897770955
u 140 0.9767538702760691 0.007922364601210194
x 140 11.89003408395503 -4.537372730406014 0.6996911563841395
u 141 1.0165084162305922 -0.005535176200142011
x 141 12.36589465875372 -4.091028664537512 0.8071140890803159
u 142 1.0051424317979898 0.008689195453421585
x 142 12.846885791098197 -3.5719915954523813 0.8397352861523895
u 143 0.9614105512147199 0.013548567160702702
x 143 13.577419311801892 -2.814501853091256 0.7672879924217626
u 144 0.9912249693288523 0.002573208547346553
x 144 14.462517342968328 -2.05230228949482 0.6545720330191855
u 145 1.0387713524593818 -0.0051925121170749225
x 145 15.21763863806549 -1.5524381729437249 0.5149094973259936
u 146 0.9825677013010237 -0.0011479094148348877
x 146 16.011632291837536 -0.9550416018820354 0.7751543408058605
u 147 0.9869531427855593 -0.00036724399507746005
x 147 16.461001988010793 -0.3354456020864808 1.1114779506426569
u 148 0.9590597031019984 -0.003080753529086484
x 148 16.822974550002005 0.3996679877407656 1.1150106530424644
z 148 11351 7.560956380239313 -0.08758769070415084
u 149 1.024015663120395 0.010781423599090394
x 149 17.310284340467387 1.3138315855037552 1.047083217570239
z 149 220 8.199726707920986 -0.6787613568833617
z 149 8675 8.279288143389751 -0.35624367618512354
z 149 11351 6.542059642032115 -0.1129023206640456
z 149 11851 7.988394677953705 -0.725530990787159
u 150 0.9192886805228895 -0.0031496213041286624
x 150 17.829427503729093 2.2161676673773805 1.050341367165851
z 150 220 7.505426996835934 -0.7524355714545363
z 150 8675 7.424082309648255 -0.39610930869332917
z 150 11351 5.629388731445629 -0.12789612760517866
u 151 0.9885349063185346 -0.0035992368883212625
x 151 18.36554440136194 3.077763941523888 0.97803165059804
z 151 220 6.815990361807035 -0.8479250713092958
z 151 8675 6.522471297939356 -0.4507672975629311
z 151 11351 4.6503650240241665 -0.15103360433350055
u 152 0.9972033911695617 -0.0022783606756438786
x 152 18.933070822188135 3.7613603445409267 0.7777803971298773
z 152 8675 5.641056119397399 -0.5253969852212101
z 152 11351 3.667368306450623 -0.18937211699569634
u 153 1.0238275275944648 0.0034472751603729273
x 153 19.758520820612013 4.562249795315565 0.7628147551140669
z 153 8675 4.784008593107631 -0.6367105202910173
z 153 11351 2.669271102629005 -0.26573548562161253
z 153 11381 8.414928746733741 -0.5835592972585788
z 153 14277 7.709283014084415 -0.440419009513362
u 154 0.9567590787690771 0.011007612744337918
x 154 20.45828442932791 5.213047928907225 0.7355020456764638
z 154 8675 4.058529585195985 -0.7893922818486327
z 154 11381 7.637943377810046 -0.6642172983401968
z 154 14277 6.858511222976933 -0.5116275155229397
u 155 1.0142759475552026 0.0023452690986883
x 155 21.21422915057563 5.903248160556373 0.7444330540553765
z 155 2277 7.921764049826188 -0.5681236163202898
z 155 8675 3.421842910974999 -1.0040031042123143
z 155 11381 6.868639259226305 -0.7578542884169686
z 155 14277 5.9953849197885365 -0.5970694061360899
u 156 0.990333270342354 0.0003117852165732539
x 156 22.008252637334714 6.439232996466887 0.4430991261052304
z 156 2277 7.1070962761461445 -0.643498566250277
z 156 8675 3.008588489148421 -1.2857381722680354
z 156 11381 6.187028004049669 -0.8684312483404315
z 156 14277 5.206350940227375 -0.7045544725049941
z 156 15478 8.154842130969646 -0.9220234973152279
u 157 1.0453623698151902 -0.004619833708266327
x 157 22.82534808269449 6.785480871773219 0.3585313308033191
z 157 2277 6.300463342109148 -0.7382860742105399
z 157 8675 2.8916396989999402 -1.635155285269198
z 157 11381 5.567112970835533 -1.0073545614100592
z 157 14277 4.459741657385019 -0.851925515765724
z 157 15478 7.567126674442733 -1.0275104959154948
u 158 0.9939864815887014 0.006406836399631182
x 158 23.866297367182042 7.238397880495777 0.4622571112711258
z 158 2277 5.60776423139514 -0.8646941089135791
z 158 8675 3.1205243552418627 -1.9649752804380571
z 158 11381 5.10879112490911 -1.1793372804106153
z 158 14277 3.880752737209659 -1.05284805393112
z 158 15478 7.1073264299375305 -1.1541545056469886
u 159 1.0581873932106083 0.007218861132139307
x 159 25.10784254198028 7.796402263561614 0.38252494209402155
z 159 2277 4.989842518560685 -1.0344855150697185
z 159 11381 4.809405745377144 -1.391673111590881
z 159 14277 3.4841758871288175 -1.327666224396462
z 159 15478 6.752500634332275 -1.305402840112534
u 160 0.9993789784814271 0.0006523698749478948
x 160 26.100874285057017 8.168741681943064 0.334932551020402
z 160 2277 4.561134512775164 -1.2246515184564792
z 160 11381 4.734927458705605 -1.601549175915101
z 160 14277 3.3858400347967574 -1.618896966677634
z 160 15478 6.561955361339671 -1.4535695219337679
u 161 0.9953199401416768 0.00012110444609934949
x 161 27.189326196330235 8.544150261676931 0.32931830665283046
z 161 2277 4.3260449158451335 -1.4429336047718422
z 161 11381 4.868324832011086 -1.8074710387797368
z 161 14277 3.5747804012195066 -1.9008392361438826
z 161 15478 6.520961299098236 -1.6058647137379818
u 162 1.000525470216107 -0.009399791940470702
x 162 28.121619056790838 8.833689662301715 0.27292745209298497
z 162 2277 4.30946914354878 -1.6657463929570608
z 162 11381 5.19049643059048 -1.9867864901775056
z 162 14277 4.0083079510381445 -2.1302196785874963
z 162 15478 6.627230897792335 -1.7479452840564513
u 163 0.9615900488562463 0.003867035008503615
x 163 28.8169708109506 9.039907866463194 0.3036806431998471
z 163 2277 4.505317140016102 -1.8836779992275785
z 163 15478 6.8640463374718115 -1.890103045785662
u 164 1.000860846194192 -0.005589129783301146
x 164 30.042252648834634 9.54353837235474 0.4762807950659651
z 164 2277 4.904231332926987 -2.0736811847240713
z 164 15478 7.238331758352278 -2.0162987516794373
u 165 0.9722040193655652 -0.004738621434309425
x 165 30.975522055495563 9.96162427683368 0.3660646295462109
z 165 15478 7.705405493744613 -2.1257934109833956
u 166 1.014528349591431 -0.010132397385440433
x 166 32.05533531338536 10.282107933904987 0.2109638695273195
u 167 1.002561603251638 0.01653059728262813
x 167 33.21093632748502 10.53520381377201 0.22026047577215868
u 168 1.0415688743183642 -0.0019786688423434028
x 168 34.12545147473716 10.72574582612703 0.19056807902496642
u 169 0.9814869499955443 0.0023276888779340246
x 169 35.11770140822935 10.957528245571737 0.2683878585647359
u 170 1.009262487390716 0.001071812613983968
x 170 35.906332541230945 11.212982246367666 0.35812306043773035
u 171 1.0136647399364929 -0.0026133354810439404
x 171 36.61051218614257 11.493274751255797 0.3995101582493157
u 172 1.0079758871692817 0.010292541153845189
x 172 37.362508544884925 11.902755417848297 0.597749613662617
u 173 0.983740065754959 -0.005716015072208688
x 173 38.330292966110036 12.610377396003562 0.6649410530092328
u 174 1.1322729391181388 -1.5707963267948966
x 174 39.370082675022076 12.422777458071304 -1.0219425173151997
u 175 1.0177822697927286 0.0020113020058353283
x 175 40.16590866675649 11.179960378381494 -0.9805408482039137
u 176 0.9905427302447062 -0.0001867534940033073
x 176 40.88242155118507 10.327951212380306 -0.7625970073677539
u 177 0.9878819804719673 0.01149243339873078
x 177 41.453176170189444 9.842587693643766 -0.6468428438972897
u 178 0.9277697781244629 -0.009912973142748928
x 178 41.84341400438255 9.561654712886458 -0.6010741169320122
u 179 0.9998815017966591 -0.007932599110901831
x 179 42.85413701266766 8.867357348484092 -0.6027281512657776
u 180 1.050024893031818 -0.007560521522173739
x 180 43.60236557676158 8.414555355034151 -0.48568963054686876
u 181 0.9717114069852384 0.0030558531873573157
x 181 44.36852067342314 7.990914593431355 -0.5245115041000483
u 182 1.0216070547227392 0.015319959258935869
x 182 45.18121203734914 7.549399954835213 -0.47081880919738506
u 183 1.0742802307535977 -1.5707963267948966
x 183 45.69276712334329 6.435612793028239 -1.8096630768953896
u 184 0.9908432838486576 0.001621797906485366
x 184 45.49482972543987 5.611783358090105 -1.8035206855970252
u 185 1.0027906752031708 -0.004012915950150495
x 185 45.35871155242056 4.842713497433794 -1.6884249827385214
u 186 0.9792797096423802 0.004536501613152165
x 186 45.317732549609985 3.8474056156578653 -1.5354655646197903
z 186 7339 7.548451585279204 0.06620712282001406
z 186 8184 7.744539847214543 0.2986076354954914
z 186 11856 7.692441145654496 -0.010484964536644714
u 187 1.0106191526555794 -0.0047040900106893905
x 187 45.3896104210953 3.1199193556653673 -1.4091602341474174
z 187 7339 6.540573998766475 0.0814965484343757
z 187 8072 8.456570591983922 0.5850577069630756
z 187 8184 6.785962651587165 0.3474737607762659
z 187 11856 6.681861403089374 -0.007010949146539325
u 188 1.0100456962069269 0.0007048653650073441
x 188 45.47150687469494 2.0454721084489744 -1.580282736620136
z 188 7339 5.5344573211898 0.09558488364919526
z 188 8072 7.634700889408987 0.6574395328527487
z 188 8184 5.846266661860355 0.4055769966274507
z 188 11856 5.67184798581965 -0.009027077950540363
u 189 0.9637691142695703 -0.020082301972324832
x 189 45.353845284356815 0.9833423010957043 -1.7819680505379696
z 189 4679 7.9518878520745675 -0.09289781062552693
z 189 7339 4.57720356015687 0.1378677630214753
z 189 8072 6.903609658408994 0.7640442569893562
